地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2025/03/19,00:04:11.3,十勝地方南部,42°28.8′N,143°11.1′E,68 km,1.2,---
2025/03/19,00:06:13.5,薩摩半島西方沖,31°29.0′N,130°02.2′E,8 km,0.6,---
2025/03/19,00:07,05.9,日高地方東部,42°20.1′N,142°59.1′E,50 km,2.1,---
2025/03/19,00:08,04.1,能登半島沖,37°17.8′N,136°43.8′E,9 km,0.8,---
2025/03/19,00:08:28.1,山口県北部,34°26.9′N,131°35.2′E,28 km,0.7,---
2025/03/19,00:11:31.4,釧路沖,43°02.5′N,145°19.6′E,64 km,1.2,---
2025/03/19,00:11:53.1,日向灘,32°24.8′N,132°10.5′E,29 km,1.1,---
2025/03/19,00:14:57.3,福島県沖,37°17.8′N,141°53.8′E,33 km,1.1,---
2025/03/19,00:15:33.5,山口県北部,34°26.3′N,131°35.8′E,27 km,1.3,---
2025/03/19,00:16,01.9,山口県北部,34°26.5′N,131°35.6′E,28 km,1.2,---
2025/03/19,00:19,09.5,熊本県天草・芦北地方,32°25.5′N,130°31.9′E,11 km,1.0,---
2025/03/19,00:22:20.1,宮城県沖,38°39.0′N,142°07.3′E,42 km,1.3,---
2025/03/19,00:22:53.2,長野県中部,36°10.2′N,138°00.8′E,10 km,0.4,---
2025/03/19,00:23:20.0,熊本県天草・芦北地方,32°25.4′N,130°31.8′E,11 km,0.5,---
2025/03/19,00:26:58.4,日向灘,32°09.2′N,131°50.5′E,34 km,1.1,---
2025/03/19,00:34:25.2,秋田県内陸北部,39°58.4′N,140°28.2′E,5 km,0.1,---
2025/03/19,00:35:55.8,山口県北部,34°26.5′N,131°35.8′E,28 km,0.6,---
2025/03/19,00:36:47.3,択捉島南東沖,44°30.4′N,147°59.4′E,143 km,2.1,---
2025/03/19,00:37,08.7,山口県北部,34°26.6′N,131°35.6′E,27 km,0.6,---
2025/03/19,00:37:11.9,日向灘,31°30.8′N,131°51.0′E,17 km,不明,---
2025/03/19,00:39:24.1,熊本県天草・芦北地方,32°25.5′N,130°31.5′E,8 km,0.3,---
2025/03/19,00:52:47.8,石川県能登地方,37°27.2′N,137°12.0′E,13 km,1.0,---
2025/03/19,00:53:15.1,石川県西方沖,37°06.1′N,136°23.9′E,17 km,不明,---
2025/03/19,00:57,03.3,神奈川県西部,35°19.6′N,139°04.1′E,17 km,0.0,---
2025/03/19,01:03:27.7,福島県沖,37°19.3′N,141°41.4′E,12 km,1.4,---
2025/03/19,01:06:36.5,和歌山県北部,34°05.9′N,135°11.6′E,6 km,0.5,---
2025/03/19,01:07:20.5,茨城県南部,36°15.3′N,140°32.5′E,88 km,1.7,---
2025/03/19,01:12,01.2,福島県沖,37°40.9′N,141°37.6′E,55 km,0.8,---
2025/03/19,01:14:54.6,豊後水道,33°17.8′N,131°57.3′E,58 km,1.4,---
2025/03/19,01:17:30.8,兵庫県北方沖,35°42.4′N,134°33.0′E,12 km,1.1,---
2025/03/19,01:24:44.3,群馬県南部,35°59.5′N,138°43.6′E,14 km,0.9,---
2025/03/19,01:26:43.5,沖縄本島南方沖,24°21.1′N,128°22.0′E,57 km,3.3,---
2025/03/19,01:26:46.2,千葉県南東沖,34°29.3′N,140°55.2′E,47 km,1.1,---
2025/03/19,01:27:20.7,千葉県南東沖,34°47.6′N,139°52.2′E,48 km,0.9,---
2025/03/19,01:27:22.1,茨城県沖,36°37.9′N,141°28.0′E,38 km,1.6,---
2025/03/19,01:27:52.1,薩摩半島西方沖,31°56.3′N,130°09.3′E,8 km,0.8,---
2025/03/19,01:31:41.8,宮城県北部,38°56.2′N,140°52.9′E,6 km,0.3,---
2025/03/19,01:35:52.2,有明海,32°47.2′N,130°30.4′E,10 km,1.4,---
2025/03/19,01:43,09.6,栃木県南部,36°26.1′N,139°32.9′E,133 km,1.4,---
2025/03/19,01:49:33.5,岩手県沿岸南部,39°21.3′N,141°41.0′E,64 km,0.6,---
2025/03/19,01:51,04.8,福島県沖,37°50.1′N,141°43.8′E,45 km,1.3,---
2025/03/19,01:54:29.3,兵庫県南西部,34°59.3′N,134°37.8′E,8 km,0.3,---
2025/03/19,01:54:30.6,岩手県内陸北部,40°11.8′N,141°16.8′E,9 km,-0.1,---
2025/03/19,01:58:11.6,千葉県南東沖,34°48.6′N,139°54.3′E,46 km,0.7,---
2025/03/19,01:58:34.6,奄美大島北東沖,28°43.3′N,130°15.1′E,59 km,2.8,---
2025/03/19,01:59:46.3,熊本県熊本地方,32°29.4′N,130°33.6′E,7 km,0.8,---
2025/03/19,02:00:32.0,熊本県熊本地方,32°29.3′N,130°33.4′E,8 km,0.4,---
2025/03/19,02:00:39.5,茨城県沖,36°31.4′N,141°10.7′E,36 km,1.1,---
2025/03/19,02:04,08.1,宮古島近海,24°06.2′N,125°44.0′E,65 km,1.8,---
2025/03/19,02:04:19.8,福島県沖,36°55.1′N,141°52.8′E,21 km,1.4,---
2025/03/19,02:05:17.2,石川県能登地方,37°22.3′N,137°03.5′E,9 km,1.1,---
2025/03/19,02:11:58.1,根室半島南東沖,42°47.5′N,146°27.5′E,0 km,1.9,---
2025/03/19,02:18,01.8,駿河湾,34°40.7′N,138°33.6′E,18 km,0.9,---
2025/03/19,02:24:52.1,福島県沖,37°50.4′N,141°37.1′E,46 km,1.2,---
2025/03/19,02:24:57.8,根室半島南東沖,43°22.3′N,146°14.9′E,51 km,1.4,---
2025/03/19,02:29:32.1,茨城県北部,36°44.4′N,140°34.3′E,10 km,0.9,---
2025/03/19,02:32:51.6,福島県会津,36°58.4′N,139°22.9′E,4 km,0.8,---
2025/03/19,02:47:41.5,熊本県天草・芦北地方,32°25.5′N,130°31.9′E,11 km,1.1,---
2025/03/19,02:50:48.6,十勝沖,41°43.6′N,143°43.3′E,23 km,2.2,---
2025/03/19,02:51:25.2,十勝沖,41°43.0′N,143°43.2′E,6 km,2.0,---
2025/03/19,02:59,03.9,茨城県沖,36°15.5′N,141°04.0′E,25 km,1.5,---
2025/03/19,03:01:10.7,山梨県中・西部,35°32.6′N,138°35.9′E,18 km,0.3,---
2025/03/19,03:02:40.6,宮城県沖,38°23.9′N,142°11.6′E,36 km,1.9,---
2025/03/19,03:05:16.8,長野県南部,35°48.5′N,137°21.2′E,10 km,0.2,---
2025/03/19,03:12:54.0,薩摩半島西方沖,31°16.2′N,129°56.2′E,4 km,1.4,---
2025/03/19,03:19:34.2,福島県会津,36°58.4′N,139°22.6′E,5 km,0.6,---
2025/03/19,03:22:12.3,福島県沖,37°24.4′N,141°48.2′E,39 km,1.0,---
2025/03/19,03:25:46.6,岐阜県飛騨地方,36°02.9′N,137°32.5′E,6 km,0.5,---
2025/03/19,03:26:54.0,奄美大島北東沖,29°20.6′N,130°54.5′E,56 km,2.8,---
2025/03/19,03:30:25.5,上川地方北部,44°24.5′N,142°04.9′E,11 km,0.1,---
2025/03/19,03:34:22.0,津軽海峡,41°33.6′N,140°38.2′E,121 km,1.2,---
2025/03/19,03:35:54.9,島根県東部,35°10.0′N,132°47.8′E,13 km,1.1,---
2025/03/19,03:40:24.3,熊本県天草・芦北地方,32°25.5′N,130°31.9′E,11 km,0.9,---
2025/03/19,03:40:30.9,熊本県天草・芦北地方,32°25.5′N,130°32.1′E,12 km,1.0,---
2025/03/19,03:41,05.8,宮城県沖,38°14.2′N,142°16.4′E,38 km,1.7,---
2025/03/19,03:44:38.6,伊予灘,33°29.2′N,132°16.8′E,10 km,0.4,---
2025/03/19,03:48:23.7,宮城県沖,38°43.3′N,142°12.4′E,42 km,1.3,---
2025/03/19,03:50,04.7,岩手県内陸南部,39°02.6′N,140°53.2′E,8 km,0.5,---
2025/03/19,03:55:11.5,福島県沖,37°42.6′N,141°33.0′E,52 km,1.4,---
2025/03/19,03:57:59.8,岩手県沖,39°48.8′N,142°21.7′E,11 km,1.1,---
2025/03/19,03:59:17.9,十勝地方北部,43°14.9′N,142°52.3′E,136 km,1.2,---
2025/03/19,04:00:46.4,紀伊水道,33°51.4′N,134°58.4′E,9 km,1.0,---
2025/03/19,04:05:19.3,サハリン西方沖,46°24.7′N,141°50.2′E,6 km,2.1,---
2025/03/19,04:06:33.4,群馬県北部,36°35.2′N,139°12.2′E,7 km,0.8,---
2025/03/19,04:15:20.5,千葉県南東沖,34°38.5′N,140°58.3′E,23 km,1.6,---
2025/03/19,04:20:17.3,薩摩半島西方沖,31°04.0′N,130°24.1′E,13 km,1.2,---
2025/03/19,04:20:37.1,福島県沖,37°30.6′N,142°10.3′E,29 km,1.9,---
2025/03/19,04:25:26.2,能登半島沖,37°14.4′N,136°41.0′E,8 km,1.4,---
2025/03/19,04:25:56.5,宮城県沖,38°03.6′N,141°45.8′E,54 km,1.3,---
2025/03/19,04:26:15.0,石川県能登地方,37°31.4′N,137°18.7′E,15 km,1.4,---
2025/03/19,04:30:56.3,伊予灘,33°21.9′N,131°53.9′E,64 km,1.1,---
2025/03/19,04:33,05.7,石川県西方沖,36°58.0′N,136°26.8′E,18 km,1.2,---
