地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/12/23,00:01,06.9,石川県能登地方,37°20.1′N,136°49.5′E,8 km,1.6,---
2024/12/23,00:03:28.4,大分県中部,33°07.0′N,131°34.2′E,89 km,1.1,---
2024/12/23,00:07:50.7,沖縄本島近海,27°21.5′N,129°00.3′E,31 km,1.8,---
2024/12/23,00:10:34.7,紀伊水道,33°49.6′N,134°59.2′E,13 km,0.8,---
2024/12/23,00:18:59.9,種子島南東沖,30°07.8′N,131°12.5′E,27 km,2.1,---
2024/12/23,00:22:55.6,日向灘,32°17.7′N,132°04.1′E,22 km,1.2,---
2024/12/23,00:24:50.3,茨城県沖,36°41.4′N,141°43.6′E,26 km,1.4,---
2024/12/23,00:25,08.7,種子島南東沖,29°50.0′N,130°55.8′E,17 km,2.2,---
2024/12/23,00:26:31.1,房総半島南方沖,34°09.9′N,140°12.4′E,40 km,1.4,---
2024/12/23,00:26:51.1,千葉県南東沖,34°37.7′N,140°21.6′E,57 km,1.5,---
2024/12/23,00:27:31.4,高知県中部,33°35.5′N,133°44.5′E,21 km,0.4,---
2024/12/23,00:29:19.3,長野県中部,36°10.3′N,137°57.9′E,9 km,0.3,---
2024/12/23,00:34:30.5,台湾付近,24°26.8′N,122°17.6′E,8 km,2.2,---
2024/12/23,00:34:46.5,石垣島近海,24°39.3′N,124°29.3′E,15 km,1.8,---
2024/12/23,00:36,03.0,福島県沖,37°14.2′N,142°14.7′E,18 km,1.6,---
2024/12/23,00:36:56.9,長野県南部,35°57.9′N,138°02.3′E,11 km,-0.2,---
2024/12/23,00:38:46.4,種子島近海,30°04.5′N,130°53.5′E,29 km,1.0,---
2024/12/23,00:41:21.6,福島県沖,37°18.4′N,141°56.8′E,9 km,1.5,---
2024/12/23,00:41:42.5,福島県沖,37°17.6′N,144°30.1′E,33 km,2.3,---
2024/12/23,00:45:36.2,宮城県沖,38°45.0′N,141°43.6′E,53 km,0.4,---
2024/12/23,00:50:58.1,新潟県中越地方,37°25.5′N,139°09.5′E,9 km,1.1,---
2024/12/23,00:52:10.3,福島県沖,37°13.7′N,141°54.6′E,32 km,1.0,---
2024/12/23,01:03,00.6,滋賀県北部,35°32.7′N,136°22.1′E,9 km,0.5,---
2024/12/23,01:03:28.5,沖縄本島近海,26°45.8′N,127°51.1′E,8 km,1.9,---
2024/12/23,01:04:22.1,群馬県南部,36°18.5′N,139°10.7′E,17 km,0.8,---
2024/12/23,01:04:52.0,神奈川県西部,35°30.1′N,139°07.6′E,18 km,0.6,---
2024/12/23,01:05,02.4,神奈川県西部,35°30.2′N,139°07.5′E,18 km,0.8,---
2024/12/23,01:05:25.1,福島県沖,37°22.3′N,141°41.8′E,44 km,1.2,---
2024/12/23,01:05:31.7,神奈川県西部,35°29.8′N,139°07.5′E,18 km,0.4,---
2024/12/23,01:10:29.6,三重県北部,35°08.8′N,136°27.0′E,16 km,-0.1,---
2024/12/23,01:10:45.9,八丈島東方沖,33°10.1′N,140°24.6′E,52 km,1.9,---
2024/12/23,01:11,08.8,石垣島近海,24°39.6′N,124°29.0′E,14 km,1.0,---
2024/12/23,01:13:44.4,山口県北西沖,34°30.9′N,131°05.3′E,14 km,1.8,---
2024/12/23,01:18:11.2,石川県能登地方,37°24.7′N,137°05.8′E,10 km,2.4,---
2024/12/23,01:18:54.3,宮崎県南部山沿い,32°01.4′N,130°57.8′E,8 km,0.1,---
2024/12/23,01:19,09.7,島根県東部,35°05.8′N,132°40.7′E,8 km,0.5,---
2024/12/23,01:19:50.9,千葉県北西部,35°49.1′N,140°13.4′E,64 km,1.5,---
2024/12/23,01:26:19.0,有明海,32°46.6′N,130°34.2′E,9 km,-0.1,---
2024/12/23,01:27:10.7,沖縄本島近海,27°37.6′N,128°33.5′E,59 km,1.0,---
2024/12/23,01:32:27.7,三陸沖,39°19.8′N,144°31.7′E,30 km,1.6,---
2024/12/23,01:37:30.3,茨城県沖,36°48.6′N,141°18.2′E,32 km,1.5,---
2024/12/23,01:38:20.5,青森県三八上北地方,40°22.0′N,141°20.9′E,86 km,2.0,---
2024/12/23,01:45:48.0,福島県沖,36°57.1′N,142°02.2′E,27 km,不明,---
2024/12/23,01:46:43.7,長野県中部,36°19.0′N,138°01.2′E,5 km,0.0,---
2024/12/23,01:51:23.2,栃木県北部,36°41.2′N,139°30.2′E,8 km,0.9,---
2024/12/23,01:57,08.6,石川県西方沖,37°03.0′N,136°23.6′E,17 km,1.4,---
2024/12/23,02:00:38.8,石川県能登地方,37°24.1′N,137°06.4′E,11 km,1.3,---
2024/12/23,02:05,01.2,和歌山県北部,34°13.6′N,135°13.6′E,4 km,0.8,---
2024/12/23,02:07:19.7,薩摩半島西方沖,31°16.1′N,129°57.4′E,10 km,0.9,---
