地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/12/08,00:01:23.1,福島県沖,37°38.6′N,141°51.2′E,40 km,1.1,---
2024/12/08,00:02:17.3,茨城県沖,36°28.3′N,141°03.6′E,36 km,0.9,---
2024/12/08,00:07:27.0,岩手県沖,39°54.6′N,142°25.7′E,34 km,1.6,---
2024/12/08,00:08:19.1,新潟県下越沖,38°02.5′N,138°43.5′E,17 km,1.1,---
2024/12/08,00:09:20.8,石川県西方沖,37°00.7′N,136°25.5′E,10 km,1.5,---
2024/12/08,00:14:30.8,福島県浜通り,37°08.1′N,140°41.6′E,7 km,1.2,---
2024/12/08,00:16:58.0,石川県西方沖,37°05.2′N,136°25.1′E,8 km,1.0,---
2024/12/08,00:17:14.0,岩手県沖,39°54.3′N,142°25.9′E,35 km,1.2,---
2024/12/08,00:22:28.0,石川県西方沖,37°05.0′N,136°25.4′E,1 km,1.0,---
2024/12/08,00:24:04.4,栃木県北部,36°56.4′N,139°39.6′E,5 km,1.5,---
2024/12/08,00:25:22.2,岩手県沖,39°22.5′N,142°28.2′E,44 km,2.3,---
2024/12/08,00:25:44.9,福島県沖,36°42.7′N,142°16.0′E,13 km,2.5,---
2024/12/08,00:26:05.0,国後島付近,43°30.4′N,145°54.9′E,67 km,0.9,---
2024/12/08,00:26:44.2,愛媛県南予,33°30.3′N,132°24.9′E,41 km,1.0,---
2024/12/08,00:35:22.6,能登半島沖,37°16.1′N,136°42.7′E,3 km,1.3,---
2024/12/08,00:35:40.3,長野県南部,35°49.6′N,137°34.1′E,5 km,0.1,---
2024/12/08,00:35:40.8,宮崎県南部平野部,31°49.7′N,131°17.3′E,11 km,0.0,---
2024/12/08,00:42:20.0,与那国島近海,24°52.6′N,123°02.6′E,125 km,3.4,---
2024/12/08,00:42:54.1,宮崎県南部山沿い,32°06.0′N,130°52.0′E,11 km,0.5,---
2024/12/08,00:43:28.7,福島県沖,37°06.5′N,141°18.0′E,24 km,1.5,---
2024/12/08,00:44:04.1,大隅半島東方沖,31°29.6′N,131°32.6′E,32 km,0.8,---
2024/12/08,00:56:16.6,福島県沖,37°50.0′N,141°37.3′E,48 km,1.1,---
2024/12/08,00:57:13.6,長野県北部,36°47.6′N,137°53.7′E,7 km,0.0,---
2024/12/08,01:03:25.7,浦河沖,42°05.3′N,142°21.5′E,34 km,2.9,---
2024/12/08,01:11:52.6,石川県西方沖,36°58.3′N,136°25.5′E,11 km,1.4,---
